architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,1013,dense_mse_lr0.05,1.5236001916834343,7.116296475966817,0.28818005559326526,0.08645401667797958,66,0.26595437503419816,4858eefcee967680a745c752b8eb8dd6324b0d52e83d792003e1964fc3594855,2f3db54d9f830c893044c9de49ced7579cb19b1a4887e7cf9109947ed5d89c77
dense,mse,0.05,1014,dense_mse_lr0.05,0.45132997463067903,6.18547889860458,0.3940034412424609,0.11229098075410135,66,0.2629111249698326,364d404eb6cc8fa40e500b7786284b188c7306990e306334ce156a9fbad83d11,1e18388818558bb6705d68ae9cc3cde33d88f12bd9b41751ba925927c2923345
dense,mse,0.05,1015,dense_mse_lr0.05,0.4359821161554446,6.022178374216579,0.3940106431845163,0.11859720359853941,66,0.2626325839664787,0d8e98cd6bcaf55451d8f4e8934fee61678f258b1e3d3bd2629a483cfe044d79,b390d4e88b6bf9572ea7634b9b734ca4a62a6ca0bce19a1f016254ed8d729c6f
dense,mse,0.05,1016,dense_mse_lr0.05,0.5860539564950316,6.172805271943792,0.3556934168482247,0.10777510530501208,66,0.26878379203844815,af765f468c33ca4f7346e5f3229c51841636a5fc19eb587531ecade8afb98cd9,4bf17a206564bd5f1d0957c6011a7b8611b38699d47b57d0e7aaff1f0b08159a
dense,mse,0.05,1017,dense_mse_lr0.05,0.5504952503777796,6.122859743446584,0.38187329151971794,0.11647135391351399,66,0.2691822500200942,db9e3419e23ea7a590ed4a22fa5155aaaaefcf3788e0b9245348341b9ae5a490,7c185bc1d46a96c41519380d0c76bccc2172a3704885c43920c8599e4f952f3a
dense,mse,0.05,1018,dense_mse_lr0.05,0.5893959746468049,6.198923225490828,0.4217584161666099,0.11977939019131723,66,0.27231824991758913,a44060f1dfcf271003cc60d3fd9da15236186651cdc390235f2626d135b0bd76,a65b4fa01d22d0d612ea7e63c4126a73badacc1eb27e633893dc837178a352cc
dense,mse,0.05,1019,dense_mse_lr0.05,2.3566048902012273,7.9710109558533775,0.12596949741670527,0.03854666620951181,66,0.27009762497618794,cb5e3c7630e3360d79aab33dca43de4402e3081b5021e7818deb64cf625d2052,92d510a157400f45e27ad94ac709834f1c01378595e9b393cd56763e9d0e27d2
dense,mse,0.05,1020,dense_mse_lr0.05,0.3909110636988848,6.041021245908531,0.4056718777937694,0.11967320394916198,66,0.2632534590084106,70c533186935953d44888f9a9dd543b628ef786748305418bd42b11438995361,a7807b5ef624edfd833e742609cbad5199892d65091cd805866b36cc3f1eca37
dense,mse,0.05,1021,dense_mse_lr0.05,0.36722680300907784,6.0745828191081825,0.4113769188035582,0.11724242185901408,66,0.2635752079077065,c30646e152524ef56b29fa5c1edcf7d26f48a8e38209818df296fad57c94b376,96d3ac245dc59d8dff82100047185e8fa570152e7efeed3abfcca48c734a1b33
dense,mse,0.05,1022,dense_mse_lr0.05,0.46143333630895356,6.112194646798862,0.4156831548064831,0.12262653066791251,66,0.26741979201324284,7872e327670b2cd29e6696454ff73757f74e45c65c01142055e66c9b71ec4207,240211e65fd5f4ce1b449820283294310a8e4b5231f62a2a14a5d132f10efd9e
dense,mse,0.05,1023,dense_mse_lr0.05,1.5014428902465853,7.181472921063729,0.20435824984527015,0.0602856837043547,66,0.26451204204931855,0c9c2eed7ced0c9f3d32756ce2fa4803cbecf1f1e910032a98b4e22e08d4185d,a818cf20dbfd93e8c6f4342bf2d6b9d64c282c9e290444a51487482924fe011e
dense,mse,0.05,1024,dense_mse_lr0.05,0.4311218285783972,6.0781825285369955,0.38827581523884486,0.1168710203868923,66,0.2645617499947548,2dcaa4a06d6a123a29a6c46f6054a2a76697bf86624485b289436d43caa5acec,5b9fd8d92fe0d2e872c086a297dd3905e64a928420807883ab9e23f75683a84a
