architecture,objective,lr,seed,key,kl,validation_nll,recovery_1000,coverage_1000,parameters,seconds,sample_sha256,initial_sha256
dense,mse,0.05,2064,dense_mse_lr0.05,0.6624789112080018,6.343015731832142,0.33911998893835343,0.10241423665938273,66,0.3203928340226412,84bb982dee6ed9c77c66b29bbb136e95fabff4c799fdf9349b1b809a91fc84e1,edcdd48c834f2f0505184a772dcdb85464f497ee820485c99b55fc2163091a2e
dense,mse,0.05,2065,dense_mse_lr0.05,0.4379580189929015,6.075174056915856,0.3929590877787901,0.11592293089474308,66,0.32241591601632535,4b3d6d437494cb40fe21a6a4966b14aa3531adcb133b6eebe9cd1add43c91c29,9f7f0118cdd01be8791a2240932861ebd71c0dd08b649d833f70f8658d3a54b3
dense,mse,0.05,2066,dense_mse_lr0.05,0.6121440979248158,6.3309989258416355,0.33838317618757463,0.10117656968008482,66,0.31605124997440726,ae87cd76e00df1cff42700f08f39d0bf7385d4dd8370de51ec8779f88f162fc8,abf3662489cce3bc680ebf28ee29d33bc2c39ae880838a8b9993e287c6ee655e
dense,mse,0.05,2067,dense_mse_lr0.05,0.5422630060543359,6.226458190067936,0.39144454498062053,0.11391036258936058,66,0.3159887089859694,e67cf1526b827af390f9702f450955f17f06207cd9bfd62a65a544225f33473b,eb3924c36fb0394b044d3851d0cd4655bae8d1eaf273d3a2089ada9c65d919b7
dense,mse,0.05,2068,dense_mse_lr0.05,0.5061735378145549,6.166211768407071,0.3722506792430278,0.11018620105593623,66,0.3207246660022065,40f2034d76932bcdd9ebebfab59e1fc1c4985364ab2aa53c66514d979a373754,2eaea947b7049a130d6871a53f7b21e453ddfdd3fe3dd4336cb896992a53c4e7
dense,mse,0.05,2069,dense_mse_lr0.05,0.5223931099352332,6.157839074634788,0.380884643739963,0.1070285848909296,66,0.35628445795737207,c4a238bd2a9389ab2105f14ab4d654a2a7f083191d4e56af335971419d10b1bd,c5d4d0f6d355645ffed8fd1a6b45e51f712056f76eab0f513c9765ecaa69b724
dense,mse,0.05,2070,dense_mse_lr0.05,2.7176607383988873,8.276465246263985,0.13741508948422088,0.04053745139784516,66,0.36354620894417167,7270b3ae222a1e80bac792d1a8b611d7a2aa810252eb80793ae1f4d3d31dc44d,8fdaa632572aef3acc3bae1f8442a156953375d1fd5fd5ea7ab546613b5e77e1
dense,mse,0.05,2071,dense_mse_lr0.05,0.5127686599593002,6.064669073190563,0.3988322672829228,0.11725668658117931,66,0.35659687500447035,e8c7629693dffd665ccb24c1b179e09791ea5eea903e0512b97ba137ef7a0709,352e51127f8e0fe3abf4c1f494408da563d409a35301a8118dc917615d292750
dense,mse,0.05,2072,dense_mse_lr0.05,1.8176339812336717,7.4195748030214075,0.2007231109779615,0.05941404084947661,66,0.34704379201866686,6b635b66a7a7af9c21a7a6b17c3fb1b1c1ffd2372faf32b79fb07c48e66a3a1c,8269f09684df4c42bf2b172f0b7639640af44d1b02125c4fe956644222595dc4
dense,mse,0.05,2073,dense_mse_lr0.05,0.5922184708087481,6.225432721081024,0.38452444971047556,0.11458828601372172,66,0.29261824989225715,dae36b1eb3ac43a860b241b49490582feb3ce7be5d4b1cfea4460ba9f0dd47b9,00c4e6aff4cc857b3b032e2134145dcc6ccde8a9b7ddba68181bcb147da2a738
dense,mse,0.05,2074,dense_mse_lr0.05,0.46084827366268283,6.011730225618221,0.3690503035516055,0.10960794015482683,66,0.2780306249624118,47c51c5d9ff831c4f4ae695e1bcd155581dbf460d13813710636b9925a69d3c4,5dab5aa50f1696a68920d7e95f7ea0744ddd05e8262dba90674960766716269c
dense,mse,0.05,2075,dense_mse_lr0.05,0.5197393388031921,6.262242956470498,0.39899052574436134,0.12009614824905276,66,0.302952541038394,098c7ba9297a3d9af85e8b10991f9778ccaf9e7e0d460c0f61e86614c5e9bdad,87dc262cfb48902680313cd23a5ce90723d2a2a61e3b97f1afde671fe2de08d8
dense,mse,0.05,2076,dense_mse_lr0.05,0.5259170038052154,6.206491650133474,0.3830708233823388,0.11147360960426059,66,0.28422058396972716,dbf8493d0b7af370d7123708084a7bac7b5ebdfddca69f1a8654915376317421,8748c655c0895ef0cb38bf26e8d372d4ddbdd47c2829dd7b1e71c0359ea75c99
dense,mse,0.05,2077,dense_mse_lr0.05,1.2643289321093396,6.8949734595874395,0.21262072742512295,0.0620852524081359,66,0.2762889589648694,b0bc5cff1d4e7707f77ca475f67f74337e84c36b1121e42058664889b400ff87,bbab10d3d2a160eea2018ecea51833d71a5b02cc682981c64047b8066c73a83b
dense,mse,0.05,2078,dense_mse_lr0.05,0.4738699973609125,6.077501040382031,0.34395839660586486,0.10421939417157705,66,0.2772082920419052,1f07a277f00dd67fead6eaf88afc3d74b0489322d454a9a81210698e852ac63f,33143032e82381fee6d71185b993017afd62316e137be94a10821203093ba654
dense,mse,0.05,2079,dense_mse_lr0.05,0.6322851733430191,6.227640376221482,0.3218581288398213,0.09784487116730567,66,0.27293824998196214,b66c9955841c4583e38fe59f8699781fc0f746befd2a45ed2174023d20465a5b,462084cbb7a55bfe997573010d4941453e1abfdccc970aac7813a1e1b24729f4
dense,mse,0.05,2080,dense_mse_lr0.05,0.45190989394505565,5.996014853939074,0.36872843414332607,0.11061853024299782,66,0.28060900000855327,6b65c0a2aa0745303100f890709195baa8fe6a731315c917a74306d00eaed636,58f42f76ed6119848f2fd1c5fb580f02dc516509628e24125a5a5a34946cb6b7
dense,mse,0.05,2081,dense_mse_lr0.05,0.43369651777359247,6.047934350528458,0.37571723855312245,0.11196373708883048,66,0.2961424579843879,e3e1e07e05b22bbefd072a5dcf4c76e598978a2e4f55f74e144af13b89bfb811,4c65262109a8e3c2c6629fd0e0d3f4725c424ab6ee68a75a559294ee2baeab5f
dense,mse,0.05,2082,dense_mse_lr0.05,0.5360866471079958,6.10756078111922,0.38845573443701953,0.1153713531277948,66,0.2753817499615252,c9c345c3b6df7115623cef435e52ee29e069840a88e45b33c69102db9c24dd6c,0a8bc379b8d7b345f23eec7c4d0756f3240b37265d93b9fd957b6a697315a28f
dense,mse,0.05,2083,dense_mse_lr0.05,0.5568201478299948,6.23482346871201,0.3883342638775746,0.11572361063551721,66,0.28308179101441056,40b522996bbc27b5c16c646c390edc138ecd4ccea5aec2f3fd71f38ae85180c9,eceb3ffe512dd11d65eec6cc49a2c359d63a8badca31536c23de84e284ee2d3b
dense,mse,0.05,2084,dense_mse_lr0.05,1.5105003508751071,7.1536900286868725,0.20150260663461778,0.0600477767771161,66,0.28774266701657325,80f1ad69878c2cc6376e0f83cc3738bc92698f0ab231dc0fad4e8250cacfa801,7f16f423690c89a8a173a864edca627c83d9bc22305593ac321617a20f372cb6
